country,admin1_name,admin2_name,SurveyId,n_slept_under_net,n_respondents,total_hh,total_n_itn,total_n_itn_used,prop_use,mean_age,prop_female,n_clusters
Tanzania,Ruvuma,Mbinga TC,TZ2007DHS,23,88,0,0,0,0.261363636,20.98863636,0.465909091,1
Tanzania,Ruvuma,Mbinga TC,TZ2010DHS,1092,2142,102,27,22,0.509803922,19.58823529,0.441176471,21
Tanzania,Ruvuma,Mbinga TC,TZ2012DHS,323,444,0,0,0,0.727477477,22.66908804,0.515938126,5
Tanzania,Ruvuma,Mbinga TC,TZ2015DHS,546,793,40,13,10,0.68852459,21.06557377,0.491803279,13
Tanzania,Ruvuma,Mbinga TC,TZ2017DHS,53,85,0,0,0,0.623529412,25.64705882,0.494117647,1
Tanzania,Ruvuma,Mbinga TC,TZ2022DHS,6234,10834,416,160,117,0.575410744,25.23907589,0.501103426,102
Tanzania,Ruvuma,Namtumbo DC,TZ2007DHS,103,275,0,0,0,0.374545455,22.89461713,0.487606304,3
Tanzania,Ruvuma,Namtumbo DC,TZ2010DHS,2086,4694,224,42,36,0.444397103,22.20577484,0.461306433,42
Tanzania,Ruvuma,Namtumbo DC,TZ2012DHS,245,320,0,0,0,0.765625,22.95389179,0.545017841,3
Tanzania,Ruvuma,Namtumbo DC,TZ2015DHS,4168,7946,372,146,103,0.524540649,25.33305103,0.524253184,83
Tanzania,Ruvuma,Namtumbo DC,TZ2017DHS,100,191,0,0,0,0.523560209,24.10400916,0.490759076,2
Tanzania,Ruvuma,Namtumbo DC,TZ2022DHS,3258,5244,202,79,68,0.621281465,24.94037146,0.556520039,45
Tanzania,Ruvuma,Nyasa DC,TZ2007DHS,77,305,0,0,0,0.252459016,22.78908347,0.515001494,3
Tanzania,Ruvuma,Nyasa DC,TZ2012DHS,47,110,0,0,0,0.427272727,21.8,0.527272727,1
Tanzania,Ruvuma,Nyasa DC,TZ2015DHS,399,2204,100,19,10,0.181034483,21.5862069,0.50862069,19
Tanzania,Ruvuma,Nyasa DC,TZ2017DHS,87,217,0,0,0,0.400921659,22.23092352,0.493214408,2
Tanzania,Ruvuma,Nyasa DC,TZ2022DHS,3353,5338,210,76,70,0.628137879,24.89213248,0.534393552,43
Tanzania,Ruvuma,Songea DC,TZ2007DHS,58,176,0,0,0,0.329545455,22.60714286,0.498964803,2
Tanzania,Ruvuma,Songea DC,TZ2010DHS,3673,5960,288,106,84,0.616275168,23.27071114,0.499908358,62
Tanzania,Ruvuma,Songea DC,TZ2012DHS,142,178,0,0,0,0.797752809,23.71987179,0.480769231,2
Tanzania,Ruvuma,Songea DC,TZ2015DHS,1810,3376,164,49,36,0.536137441,26.18684981,0.502646505,37
Tanzania,Ruvuma,Songea DC,TZ2017DHS,268,374,0,0,0,0.71657754,26.15910496,0.529486624,4
Tanzania,Ruvuma,Songea DC,TZ2022DHS,2906,4237,158,78,62,0.685862639,29.47094498,0.477690451,44
Tanzania,Ruvuma,Songea MC,TZ2007DHS,54,74,0,0,0,0.72972973,21.64864865,0.554054054,1
Tanzania,Ruvuma,Songea MC,TZ2010DHS,3018,4462,222,77,60,0.676378306,20.1293994,0.500770416,59
Tanzania,Ruvuma,Songea MC,TZ2012DHS,228,296,0,0,0,0.77027027,22.61420434,0.512405204,3
Tanzania,Ruvuma,Songea MC,TZ2015DHS,2881,4398,216,82,76,0.655070487,23.13035878,0.509452321,51
Tanzania,Ruvuma,Songea MC,TZ2017DHS,185,251,0,0,0,0.737051793,23.98632923,0.537115869,3
Tanzania,Ruvuma,Songea MC,TZ2022DHS,4759,6048,243,99,86,0.786871693,23.83732742,0.505914452,70
Tanzania,Ruvuma,Tunduru DC,TZ2007DHS,129,391,0,0,0,0.329923274,22.94283738,0.533457829,5
Tanzania,Ruvuma,Tunduru DC,TZ2010DHS,4233,9279,432,90,78,0.4561914,25.63666851,0.552011184,86
Tanzania,Ruvuma,Tunduru DC,TZ2012DHS,223,327,0,0,0,0.681957187,23.85946603,0.538198504,4
Tanzania,Ruvuma,Tunduru DC,TZ2015DHS,3314,8222,410,126,94,0.403064948,24.13779007,0.498879091,93
Tanzania,Ruvuma,Tunduru DC,TZ2017DHS,173,384,0,0,0,0.450520833,25.7883045,0.496760824,4
Tanzania,Ruvuma,Tunduru DC,TZ2022DHS,7066,11801,458,139,126,0.598762817,26.38401933,0.532336818,103
Tanzania,Shinyanga,Kahama TC,TZ2007DHS,34,90,0,0,0,0.377777778,20.81111111,0.555555556,1
Tanzania,Shinyanga,Kahama TC,TZ2010DHS,3694,5100,235,74,68,0.724313725,21.82736762,0.468430009,43
Tanzania,Shinyanga,Kahama TC,TZ2012DHS,199,247,0,0,0,0.805668016,23.60652342,0.568535863,3
Tanzania,Shinyanga,Kahama TC,TZ2015DHS,4574,7775,366,85,74,0.58829582,21.22988653,0.530288344,79
Tanzania,Shinyanga,Kahama TC,TZ2017DHS,242,415,0,0,0,0.58313253,21.89946198,0.542226703,4
Tanzania,Shinyanga,Kahama TC,TZ2022DHS,5457,11040,418,79,70,0.494293478,21.40784406,0.50273614,91
Tanzania,Shinyanga,Kishapu DC,TZ2007DHS,64,169,0,0,0,0.378698225,24.67490119,0.478472614,2
Tanzania,Shinyanga,Kishapu DC,TZ2010DHS,4624,6002,287,94,85,0.770409863,20.33470924,0.488058152,40
Tanzania,Shinyanga,Kishapu DC,TZ2012DHS,175,267,0,0,0,0.655430712,18.86602629,0.492079542,2
Tanzania,Shinyanga,Kishapu DC,TZ2015DHS,5106,9960,489,238,104,0.512650602,21.34178499,0.505018801,57
Tanzania,Shinyanga,Kishapu DC,TZ2017DHS,75,276,0,0,0,0.27173913,21.13636364,0.476844563,2
Tanzania,Shinyanga,Kishapu DC,TZ2022DHS,7508,12612,493,126,113,0.595306058,21.11325911,0.500873549,72
Tanzania,Shinyanga,Msalala DC,TZ2007DHS,48,113,0,0,0,0.424778761,24.02654867,0.504424779,1
Tanzania,Shinyanga,Msalala DC,TZ2010DHS,2835,3843,182,60,56,0.737704918,19.93989071,0.486338798,21
Tanzania,Shinyanga,Msalala DC,TZ2012DHS,149,181,0,0,0,0.82320442,20.38174931,0.514738292,2
Tanzania,Shinyanga,Msalala DC,TZ2015DHS,3217,7246,328,116,62,0.443969086,21.11380548,0.472424524,58
Tanzania,Shinyanga,Msalala DC,TZ2017DHS,151,452,0,0,0,0.334070796,20.6320657,0.511870345,4
Tanzania,Shinyanga,Msalala DC,TZ2022DHS,5462,9662,376,93,82,0.56530739,20.07124843,0.526285133,74
Tanzania,Shinyanga,Shinyanga DC,TZ2007DHS,52,239,0,0,0,0.217573222,23.00626013,0.517381058,2
Tanzania,Shinyanga,Shinyanga DC,TZ2010DHS,2352,3444,164,54,45,0.682926829,19.9695122,0.518292683,21
Tanzania,Shinyanga,Shinyanga DC,TZ2012DHS,320,395,0,0,0,0.810126582,21.43388947,0.510369917,4
Tanzania,Shinyanga,Shinyanga DC,TZ2015DHS,5619,12569,602,274,123,0.447052271,19.70745697,0.512581863,79
Tanzania,Shinyanga,Shinyanga DC,TZ2017DHS,254,584,0,0,0,0.434931507,21.47350821,0.458447316,4
Tanzania,Shinyanga,Shinyanga DC,TZ2022DHS,5112,10894,423,85,77,0.469249128,21.81013865,0.525785871,77
Tanzania,Shinyanga,Shinyanga MC,TZ2007DHS,30,148,0,0,0,0.202702703,21.7972973,0.513513514,1
Tanzania,Shinyanga,Shinyanga MC,TZ2010DHS,2000,2420,110,41,41,0.826446281,22.45454545,0.438016529,20
Tanzania,Shinyanga,Shinyanga MC,TZ2012DHS,214,252,0,0,0,0.849206349,21.67648916,0.521167558,3
Tanzania,Shinyanga,Shinyanga MC,TZ2015DHS,2825,3929,191,56,51,0.719012471,22.28664844,0.500623193,39
Tanzania,Shinyanga,Shinyanga MC,TZ2017DHS,226,311,0,0,0,0.726688103,22.59694918,0.492215636,3
Tanzania,Shinyanga,Shinyanga MC,TZ2022DHS,6322,10368,406,115,104,0.609760802,22.32342927,0.569765047,85
Tanzania,Shinyanga,Ushetu DC,TZ2007DHS,29,79,0,0,0,0.367088608,21.11392405,0.506329114,1
Tanzania,Shinyanga,Ushetu DC,TZ2010DHS,2816,3982,181,52,47,0.70718232,18.71270718,0.546961326,22
Tanzania,Shinyanga,Ushetu DC,TZ2012DHS,211,272,0,0,0,0.775735294,18.85653494,0.548300537,2
Tanzania,Shinyanga,Ushetu DC,TZ2015DHS,3687,9408,471,135,73,0.39190051,20.10446208,0.506598984,76
Tanzania,Shinyanga,Ushetu DC,TZ2017DHS,141,409,0,0,0,0.344743276,19.86498842,0.447230255,3
Tanzania,Shinyanga,Ushetu DC,TZ2022DHS,6771,13685,528,108,102,0.494775301,20.63506793,0.49673112,73
Tanzania,Simiyu,Bariadi DC,TZ2007DHS,95,346,0,0,0,0.274566474,20.6635196,0.515301609,3
Tanzania,Simiyu,Bariadi DC,TZ2010DHS,3612,6163,301,62,60,0.586078209,19.93204542,0.529082834,41
Tanzania,Simiyu,Bariadi DC,TZ2012DHS,209,398,0,0,0,0.525125628,20.2832436,0.544469034,3
Tanzania,Simiyu,Bariadi DC,TZ2015DHS,8079,10159,494,232,164,0.795255439,19.40692969,0.513345788,60
Tanzania,Simiyu,Bariadi DC,TZ2017DHS,288,638,0,0,0,0.451410658,18.7900263,0.531358593,4
Tanzania,Simiyu,Bariadi DC,TZ2022DHS,3789,8872,351,59,53,0.42707394,20.86800353,0.527600575,63
Tanzania,Simiyu,Bariadi TC,TZ2012DHS,90,130,0,0,0,0.692307692,19.96923077,0.469230769,1
Tanzania,Simiyu,Bariadi TC,TZ2015DHS,5460,7100,339,162,100,0.769014085,20.11554814,0.485691392,40
Tanzania,Simiyu,Bariadi TC,TZ2017DHS,145,272,0,0,0,0.533088235,22.75852466,0.518072289,2
Tanzania,Simiyu,Bariadi TC,TZ2022DHS,4564,11054,426,68,58,0.412882215,21.44889273,0.485878861,70
Tanzania,Simiyu,Busega DC,TZ2007DHS,12,141,0,0,0,0.085106383,18.95744681,0.453900709,1
Tanzania,Simiyu,Busega DC,TZ2010DHS,1716,2310,105,36,34,0.742857143,25.57142857,0.457142857,22
Tanzania,Simiyu,Busega DC,TZ2015DHS,4819,5650,294,139,106,0.852920354,22.32597047,0.511830489,42
Tanzania,Simiyu,Busega DC,TZ2017DHS,222,310,0,0,0,0.716129032,22.62400586,0.498745843,3
Tanzania,Simiyu,Busega DC,TZ2022DHS,2958,5784,263,62,50,0.511410788,20.25224573,0.526531517,42
Tanzania,Simiyu,Itilima DC,TZ2007DHS,37,119,0,0,0,0.31092437,19.19327731,0.56302521,1
Tanzania,Simiyu,Itilima DC,TZ2010DHS,2552,4114,186,41,36,0.620320856,18.77540107,0.577540107,22
Tanzania,Simiyu,Itilima DC,TZ2012DHS,512,845,0,0,0,0.60591716,20.1495443,0.522048793,6
Tanzania,Simiyu,Itilima DC,TZ2015DHS,11805,13808,667,302,247,0.854939166,19.51901159,0.493854624,82
Tanzania,Simiyu,Itilima DC,TZ2017DHS,183,541,0,0,0,0.338262477,18.74532221,0.524592485,3
Tanzania,Simiyu,Itilima DC,TZ2022DHS,5245,14942,577,89,79,0.351023959,19.98395749,0.516726277,91
Tanzania,Simiyu,Maswa DC,TZ2007DHS,59,248,0,0,0,0.237903226,18.87609813,0.508947745,2
Tanzania,Simiyu,Maswa DC,TZ2010DHS,4582,6287,302,104,84,0.728805472,21.98929365,0.489235939,54
Tanzania,Simiyu,Maswa DC,TZ2012DHS,394,551,0,0,0,0.715063521,22.29605079,0.505349434,5
Tanzania,Simiyu,Maswa DC,TZ2015DHS,12126,13639,653,355,287,0.889068113,21.99886363,0.499300844,93
Tanzania,Simiyu,Maswa DC,TZ2017DHS,339,796,0,0,0,0.425879397,20.17153112,0.523893377,5
Tanzania,Simiyu,Maswa DC,TZ2022DHS,5125,13154,521,93,78,0.389615326,22.74159206,0.518973364,89
Tanzania,Simiyu,Meatu DC,TZ2007DHS,32,131,0,0,0,0.244274809,20.93129771,0.473282443,1
Tanzania,Simiyu,Meatu DC,TZ2010DHS,1300,1910,103,23,22,0.680628272,21.76963351,0.481675393,10
Tanzania,Simiyu,Meatu DC,TZ2012DHS,263,357,0,0,0,0.736694678,21.62821849,0.509772319,3
Tanzania,Simiyu,Meatu DC,TZ2015DHS,7857,11041,505,184,151,0.711620324,18.83885298,0.478224683,55
Tanzania,Simiyu,Meatu DC,TZ2017DHS,168,572,0,0,0,0.293706294,18.63851967,0.54171148,3
Tanzania,Simiyu,Meatu DC,TZ2022DHS,5616,11752,452,92,85,0.477876106,19.96267517,0.490113443,78
Tanzania,Singida,Ikungi DC,TZ2007DHS,52,323,0,0,0,0.160990712,20.47762715,0.508195995,3
Tanzania,Singida,Ikungi DC,TZ2010DHS,1065,7577,351,16,12,0.140556949,19.80564978,0.51340967,64
Tanzania,Singida,Ikungi DC,TZ2012DHS,273,411,0,0,0,0.664233577,21.22191604,0.491938183,3
Tanzania,Singida,Ikungi DC,TZ2015DHS,1864,10730,493,65,50,0.173718546,24.76726591,0.484178553,98
Tanzania,Singida,Ikungi DC,TZ2017DHS,10,100,0,0,0,0.1,23.22,0.53,1
Tanzania,Singida,Ikungi DC,TZ2022DHS,3565,7527,313,83,80,0.473628272,24.54889306,0.505810848,63
Tanzania,Singida,Iramba DC,TZ2007DHS,57,409,0,0,0,0.139364303,25.54299273,0.486917937,5
Tanzania,Singida,Iramba DC,TZ2010DHS,2020,4624,212,41,30,0.436851211,22.34889889,0.472801489,41
Tanzania,Singida,Iramba DC,TZ2012DHS,294,340,0,0,0,0.864705882,21.83515326,0.511718454,4
Tanzania,Singida,Iramba DC,TZ2015DHS,3180,5668,264,53,51,0.56104446,22.97963389,0.51506826,54
Tanzania,Singida,Iramba DC,TZ2017DHS,71,251,0,0,0,0.282868526,21.57770745,0.502864044,2
Tanzania,Singida,Iramba DC,TZ2022DHS,5714,7898,317,130,108,0.723474297,27.47326957,0.563105553,73
Tanzania,Singida,Itigi DC,TZ2007DHS,2,85,0,0,0,0.023529412,23.32941176,0.458823529,1
Tanzania,Singida,Itigi DC,TZ2010DHS,1471,3242,157,44,27,0.453732264,22.91505467,0.526244438,32
Tanzania,Singida,Itigi DC,TZ2017DHS,13,229,0,0,0,0.056768559,17.73799127,0.528384279,1
Tanzania,Singida,Itigi DC,TZ2022DHS,6332,9469,372,119,102,0.668708417,21.75329244,0.543578535,71
Tanzania,Singida,Manyoni DC,TZ2007DHS,41,216,0,0,0,0.189814815,23.09768129,0.540799207,3
Tanzania,Singida,Manyoni DC,TZ2010DHS,2060,4520,213,60,40,0.455752212,21.74410816,0.496774994,40
Tanzania,Singida,Manyoni DC,TZ2012DHS,324,401,0,0,0,0.80798005,22.29125146,0.505522443,4
Tanzania,Singida,Manyoni DC,TZ2015DHS,3253,8869,438,115,63,0.366783177,20.17959485,0.516121973,76
Tanzania,Singida,Manyoni DC,TZ2017DHS,7,78,0,0,0,0.08974359,22.17948718,0.512820513,1
Tanzania,Singida,Manyoni DC,TZ2022DHS,3649,4898,191,65,61,0.744997958,23.44685534,0.499987229,51
Tanzania,Singida,Mkalama DC,TZ2007DHS,31,156,0,0,0,0.198717949,27.49069416,0.444444444,2
Tanzania,Singida,Mkalama DC,TZ2010DHS,1421,4955,226,28,19,0.286781029,25.35863484,0.550661376,45
Tanzania,Singida,Mkalama DC,TZ2012DHS,236,306,0,0,0,0.77124183,24.91916783,0.508910418,3
Tanzania,Singida,Mkalama DC,TZ2015DHS,1564,4063,186,35,31,0.384937238,25.35475253,0.536100956,34
Tanzania,Singida,Mkalama DC,TZ2017DHS,131,240,0,0,0,0.545833333,19.77236065,0.493522951,2
Tanzania,Singida,Mkalama DC,TZ2022DHS,5018,6956,272,92,83,0.721391604,23.66909444,0.535058763,54
Tanzania,Singida,Singida DC,TZ2007DHS,14,244,0,0,0,0.057377049,23.4171854,0.559487096,3
Tanzania,Singida,Singida DC,TZ2010DHS,925,10074,456,16,8,0.091820528,21.48540819,0.524798786,76
Tanzania,Singida,Singida DC,TZ2012DHS,256,400,0,0,0,0.64,21.54063028,0.470813014,4
Tanzania,Singida,Singida DC,TZ2015DHS,1167,8187,398,32,20,0.142543056,22.71002042,0.500395788,74
Tanzania,Singida,Singida DC,TZ2017DHS,35,117,0,0,0,0.299145299,19.18103448,0.495726496,1
Tanzania,Singida,Singida DC,TZ2022DHS,2080,5530,200,37,31,0.376130199,25.37669351,0.523828945,46
Tanzania,Singida,Singida MC,TZ2010DHS,892,3652,173,10,9,0.244249726,19.54933446,0.54083911,31
Tanzania,Singida,Singida MC,TZ2012DHS,103,135,0,0,0,0.762962963,25.00460526,0.507894737,2
Tanzania,Singida,Singida MC,TZ2015DHS,2154,4720,237,47,45,0.456355932,24.0014351,0.491076538,49
Tanzania,Singida,Singida MC,TZ2017DHS,101,199,0,0,0,0.507537688,23.089472,0.524111135,2
Tanzania,Singida,Singida MC,TZ2022DHS,4895,7762,297,75,61,0.630636434,23.11326972,0.560804808,62
Tanzania,Songwe,Ileje DC,TZ2007DHS,3,60,0,0,0,0.05,24.03333333,0.483333333,1
Tanzania,Songwe,Ileje DC,TZ2010DHS,1320,2112,96,33,26,0.625,22.21875,0.5625,22
Tanzania,Songwe,Ileje DC,TZ2012DHS,30,83,0,0,0,0.361445783,20.18072289,0.56626506,1
Tanzania,Songwe,Ileje DC,TZ2015DHS,112,1120,51,17,4,0.1,28.51428571,0.542857143,16
Tanzania,Songwe,Ileje DC,TZ2017DHS,34,76,0,0,0,0.447368421,25.96052632,0.526315789,1
Tanzania,Songwe,Ileje DC,TZ2022DHS,2172,4200,165,64,45,0.517142857,24.33244207,0.53600713,44
Tanzania,Songwe,Mbozi DC,TZ2007DHS,13,350,0,0,0,0.037142857,21.57725611,0.526952698,4
Tanzania,Songwe,Mbozi DC,TZ2010DHS,2236,6452,290,66,47,0.346559206,21.48104957,0.535698179,62
Tanzania,Songwe,Mbozi DC,TZ2012DHS,192,363,0,0,0,0.52892562,21.36249711,0.484962607,4
Tanzania,Songwe,Mbozi DC,TZ2015DHS,2297,7317,341,74,48,0.313926473,22.89861528,0.495491875,73
Tanzania,Songwe,Mbozi DC,TZ2017DHS,170,414,0,0,0,0.410628019,23.30664957,0.53027822,5
Tanzania,Songwe,Mbozi DC,TZ2022DHS,5518,16929,692,124,109,0.325949554,24.15158068,0.514183694,182
Tanzania,Songwe,Momba DC,TZ2007DHS,0,91,0,0,0,0,16.75824176,0.538461538,1
Tanzania,Songwe,Momba DC,TZ2012DHS,75,109,0,0,0,0.688073394,17.71559633,0.541284404,1
Tanzania,Songwe,Momba DC,TZ2015DHS,673,3633,180,25,15,0.185246353,22.85889976,0.512411865,39
Tanzania,Songwe,Momba DC,TZ2017DHS,38,94,0,0,0,0.404255319,22.21276596,0.5,1
Tanzania,Songwe,Momba DC,TZ2022DHS,6226,10106,394,134,107,0.616069662,20.44067801,0.487986822,76
Tanzania,Songwe,Songwe DC,TZ2007DHS,33,72,0,0,0,0.458333333,23.91666667,0.555555556,1
Tanzania,Songwe,Songwe DC,TZ2010DHS,1400,1980,98,41,30,0.707070707,20.4040404,0.535353535,20
Tanzania,Songwe,Songwe DC,TZ2015DHS,608,1691,79,14,13,0.359550562,23.58426966,0.426966292,19
Tanzania,Songwe,Songwe DC,TZ2022DHS,3153,4125,191,73,58,0.764363636,23.56675143,0.526064844,39
Tanzania,Songwe,Tunduma DC,TZ2017DHS,68,151,0,0,0,0.450331126,20.13199852,0.486466444,2
Tanzania,Songwe,Tunduma DC,TZ2022DHS,3772,6041,251,85,71,0.624399934,22.93954275,0.464967158,64
Tanzania,Tabora,Igunga DC,TZ2007DHS,35,449,0,0,0,0.077951002,21.61908022,0.506120701,4
Tanzania,Tabora,Igunga DC,TZ2010DHS,4646,9688,466,103,93,0.479562345,23.0808943,0.489675478,62
Tanzania,Tabora,Igunga DC,TZ2012DHS,179,243,0,0,0,0.736625514,21.79307258,0.545172841,2
Tanzania,Tabora,Igunga DC,TZ2015DHS,7651,10621,498,188,149,0.720365314,21.17152036,0.497177792,66
Tanzania,Tabora,Igunga DC,TZ2017DHS,113,441,0,0,0,0.256235828,20.45286828,0.490219421,3
Tanzania,Tabora,Igunga DC,TZ2022DHS,3381,9470,351,57,38,0.357022175,21.30874054,0.484992296,54
Tanzania,Tabora,Kaliua DC,TZ2007DHS,19,205,0,0,0,0.092682927,20.36763865,0.49475891,2
Tanzania,Tabora,Kaliua DC,TZ2010DHS,1638,3675,175,32,25,0.445714286,19.87428571,0.497142857,21
Tanzania,Tabora,Kaliua DC,TZ2012DHS,422,507,0,0,0,0.83234714,20.60165786,0.526705485,5
Tanzania,Tabora,Kaliua DC,TZ2015DHS,6654,7584,376,148,120,0.877373418,16.9839759,0.542739828,38
Tanzania,Tabora,Kaliua DC,TZ2017DHS,117,392,0,0,0,0.298469388,18.62382019,0.461993097,3
Tanzania,Tabora,Kaliua DC,TZ2022DHS,6652,8440,326,94,90,0.788151659,22.52469892,0.595924338,60
Tanzania,Tabora,Nzega DC,TZ2007DHS,6,507,0,0,0,0.01183432,20.06604041,0.484593919,4
Tanzania,Tabora,Nzega DC,TZ2010DHS,4433,7487,346,87,77,0.592092961,23.55026101,0.484962537,65
Tanzania,Tabora,Nzega DC,TZ2012DHS,366,446,0,0,0,0.820627803,22.67125143,0.522677884,5
Tanzania,Tabora,Nzega DC,TZ2015DHS,5948,7173,326,159,130,0.829220689,24.38441552,0.526574779,58
Tanzania,Tabora,Nzega DC,TZ2017DHS,141,378,0,0,0,0.373015873,22.09939795,0.484988432,3
Tanzania,Tabora,Nzega DC,TZ2022DHS,5436,12246,496,113,86,0.443900049,23.31863762,0.51471007,81
Tanzania,Tabora,Nzega TC,TZ2010DHS,3454,4246,193,66,59,0.813471503,21.67117988,0.527777778,44
Tanzania,Tabora,Nzega TC,TZ2012DHS,86,94,0,0,0,0.914893617,20.96808511,0.521276596,1
Tanzania,Tabora,Nzega TC,TZ2015DHS,1672,2299,108,45,33,0.727272727,22.89256198,0.52892562,19
Tanzania,Tabora,Nzega TC,TZ2017DHS,167,232,0,0,0,0.719827586,22.46682411,0.517131178,2
Tanzania,Tabora,Sikonge DC,TZ2007DHS,4,129,0,0,0,0.031007752,18.69767442,0.465116279,1
Tanzania,Tabora,Sikonge DC,TZ2010DHS,3654,7090,343,98,68,0.515373766,21.93917259,0.43081448,52
Tanzania,Tabora,Sikonge DC,TZ2012DHS,159,223,0,0,0,0.713004484,22.65866467,0.453076035,2
Tanzania,Tabora,Sikonge DC,TZ2015DHS,4847,7010,342,122,95,0.691440799,19.10496891,0.565599003,49
Tanzania,Tabora,Sikonge DC,TZ2017DHS,63,299,0,0,0,0.210702341,23.36172497,0.502818702,3
Tanzania,Tabora,Sikonge DC,TZ2022DHS,2312,5423,212,37,35,0.426332288,17.84639498,0.482758621,17
Tanzania,Tabora,Tabora MC,TZ2007DHS,65,178,0,0,0,0.365168539,25.2258102,0.494561533,3
Tanzania,Tabora,Tabora MC,TZ2010DHS,2020,2340,113,45,41,0.863247863,20.76068376,0.564102564,20
Tanzania,Tabora,Tabora MC,TZ2012DHS,223,300,0,0,0,0.743333333,22.02856369,0.549460079,3
Tanzania,Tabora,Tabora MC,TZ2015DHS,4594,5429,241,151,100,0.846196353,22.9127555,0.535862332,51
Tanzania,Tabora,Tabora MC,TZ2017DHS,76,90,0,0,0,0.844444444,24.91011236,0.533333333,1
Tanzania,Tabora,Tabora MC,TZ2022DHS,7073,11083,442,108,101,0.638184607,23.78860633,0.498673528,86
Tanzania,Tabora,Urambo DC,TZ2007DHS,7,93,0,0,0,0.075268817,18.01075269,0.548387097,1
Tanzania,Tabora,Urambo DC,TZ2010DHS,1281,3801,181,25,23,0.337016575,18.29281768,0.541436464,21
Tanzania,Tabora,Urambo DC,TZ2012DHS,76,107,0,0,0,0.710280374,23.65420561,0.38317757,1
Tanzania,Tabora,Urambo DC,TZ2015DHS,4635,6100,296,130,98,0.759836066,20.58278594,0.509502081,37
Tanzania,Tabora,Urambo DC,TZ2017DHS,53,174,0,0,0,0.304597701,18.06321839,0.454022989,1
Tanzania,Tabora,Urambo DC,TZ2022DHS,6634,8078,278,107,97,0.821242882,19.59797448,0.495058478,47
Tanzania,Tabora,Uyui DC,TZ2007DHS,21,351,0,0,0,0.05982906,20.23956538,0.498193254,3
Tanzania,Tabora,Uyui DC,TZ2010DHS,4125,9714,448,92,74,0.424644842,19.33285207,0.501660457,65
Tanzania,Tabora,Uyui DC,TZ2012DHS,205,333,0,0,0,0.615615616,19.65448605,0.450411925,3
Tanzania,Tabora,Uyui DC,TZ2015DHS,4023,5374,252,112,81,0.748604392,19.41401972,0.54854693,38
Tanzania,Tabora,Uyui DC,TZ2017DHS,179,648,0,0,0,0.276234568,19.30271787,0.480872274,4
Tanzania,Tabora,Uyui DC,TZ2022DHS,10086,21098,813,188,160,0.478054792,20.20639399,0.509417917,103
Tanzania,Tanga,Bumbuli DC,TZ2007DHS,21,195,0,0,0,0.107692308,22.37894571,0.425820707,2
Tanzania,Tanga,Bumbuli DC,TZ2010DHS,648,3639,178,32,16,0.178070899,24.12070044,0.538122815,41
Tanzania,Tanga,Bumbuli DC,TZ2012DHS,147,278,0,0,0,0.528776978,24.38558032,0.549730037,3
Tanzania,Tanga,Bumbuli DC,TZ2015DHS,1343,4248,208,39,29,0.316148776,24.60586399,0.543366778,39
Tanzania,Tanga,Bumbuli DC,TZ2022DHS,5915,9181,338,128,92,0.644265331,26.32385184,0.531716673,67
Tanzania,Tanga,Handeni DC,TZ2007DHS,27,167,0,0,0,0.161676647,23.88235294,0.539735591,2
Tanzania,Tanga,Handeni DC,TZ2010DHS,2527,4803,248,74,60,0.526129502,25.10390996,0.527331844,58
Tanzania,Tanga,Handeni DC,TZ2012DHS,138,237,0,0,0,0.582278481,21.32176902,0.519216556,3
Tanzania,Tanga,Handeni DC,TZ2015DHS,819,3540,175,21,12,0.231355932,22.72600857,0.520593681,33
Tanzania,Tanga,Handeni DC,TZ2017DHS,57,85,0,0,0,0.670588235,26.09411765,0.388235294,1
Tanzania,Tanga,Handeni DC,TZ2022DHS,6340,8017,298,120,102,0.790819509,25.33905256,0.492828616,62
Tanzania,Tanga,Handeni TC,TZ2007DHS,4,91,0,0,0,0.043956044,30.10989011,0.56043956,1
Tanzania,Tanga,Handeni TC,TZ2010DHS,798,1140,60,25,20,0.7,29.11666667,0.5,19
Tanzania,Tanga,Handeni TC,TZ2015DHS,580,1600,79,20,13,0.3625,25.9375,0.6125,20
Tanzania,Tanga,Handeni TC,TZ2022DHS,1716,3256,114,34,32,0.527027027,25.10810811,0.527027027,22
Tanzania,Tanga,Kilindi DC,TZ2007DHS,11,68,0,0,0,0.161764706,30.16176471,0.441176471,1
Tanzania,Tanga,Kilindi DC,TZ2010DHS,570,2090,110,13,9,0.272727273,20.23636364,0.490909091,19
Tanzania,Tanga,Kilindi DC,TZ2012DHS,61,114,0,0,0,0.535087719,18.75438596,0.48245614,1
Tanzania,Tanga,Kilindi DC,TZ2015DHS,440,3671,169,17,9,0.119858349,21.62337031,0.442014162,37
Tanzania,Tanga,Kilindi DC,TZ2017DHS,75,123,0,0,0,0.609756098,22.30894309,0.536585366,1
Tanzania,Tanga,Kilindi DC,TZ2022DHS,2738,6016,244,58,45,0.455119681,21.74452055,0.512181996,40
Tanzania,Tanga,Korogwe DC,TZ2007DHS,46,171,0,0,0,0.269005848,23.36324188,0.493421053,2
Tanzania,Tanga,Korogwe DC,TZ2010DHS,3505,6164,298,92,76,0.56862427,24.65622662,0.542039194,62
Tanzania,Tanga,Korogwe DC,TZ2012DHS,269,371,0,0,0,0.725067385,22.67127525,0.541606858,4
