country,admin1_name,admin2_name,SurveyId,n_slept_under_net,n_respondents,total_hh,total_n_itn,total_n_itn_used,prop_use,mean_age,prop_female,n_clusters
Tanzania,Dodoma,Kondoa DC,TZ2022DHS,3332,5598,226,75,65,0.5952125759199715,24.03128531073446,0.512988209285188,48
Tanzania,Dodoma,Kondoa TC,TZ2007DHS,17,86,0,0,0,0.19767441860465115,26.151162790697676,0.47674418604651164,1
Tanzania,Dodoma,Kondoa TC,TZ2015DHS,912,2014,83,14,10,0.4528301886792453,21.669811320754718,0.5188679245283019,19
Tanzania,Dodoma,Kondoa TC,TZ2022DHS,2090,2530,100,52,45,0.8260869565217391,27.878260869565217,0.6521739130434783,22
Tanzania,Dodoma,Kongwa DC,TZ2007DHS,25,246,0,0,0,0.1016260162601626,21.940267571132466,0.5182793799068939,3
Tanzania,Dodoma,Kongwa DC,TZ2010DHS,3555,7636,368,89,69,0.465557883708748,20.240676548273136,0.5164647429830752,62
Tanzania,Dodoma,Kongwa DC,TZ2012DHS,89,186,0,0,0,0.478494623655914,22.21686046511628,0.4875581395348837,2
Tanzania,Dodoma,Kongwa DC,TZ2015DHS,281,3555,171,13,8,0.0790436005625879,25.264981402850466,0.540436456996149,41
Tanzania,Dodoma,Kongwa DC,TZ2017DHS,18,136,0,0,0,0.1323529411764706,19.53676470588235,0.49264705882352944,1
Tanzania,Dodoma,Kongwa DC,TZ2022DHS,5179,7102,286,123,101,0.7292312024781752,24.113442560122643,0.5502347417840375,71
Tanzania,Dodoma,Mpwapwa DC,TZ2007DHS,13,158,0,0,0,0.08227848101265822,22.73067269076305,0.5567889317889319,2
Tanzania,Dodoma,Mpwapwa DC,TZ2010DHS,3102,5608,264,70,58,0.5531383737517832,23.02281081218514,0.5328721713115816,54
Tanzania,Dodoma,Mpwapwa DC,TZ2012DHS,104,171,0,0,0,0.6081871345029239,20.569505494505492,0.5544642857142856,2
Tanzania,Dodoma,Mpwapwa DC,TZ2015DHS,226,2965,149,29,7,0.07622259696458684,21.17686403508772,0.46633771929824563,32
Tanzania,Dodoma,Mpwapwa DC,TZ2017DHS,21,107,0,0,0,0.19626168224299065,22.093457943925234,0.4485981308411215,1
Tanzania,Dodoma,Mpwapwa DC,TZ2022DHS,3736,5520,212,96,72,0.6768115942028986,25.993267779664215,0.5280725334842482,57
Tanzania,Geita,Bukombe DC,TZ2007DHS,124,219,0,0,0,0.5662100456621004,18.345945945945946,0.5251630941286114,2
Tanzania,Geita,Bukombe DC,TZ2010DHS,2800,3720,184,54,47,0.7526881720430108,17.93548387096774,0.5483870967741935,20
Tanzania,Geita,Bukombe DC,TZ2012DHS,353,501,0,0,0,0.7045908183632734,18.816539666714142,0.5020613484222657,4
Tanzania,Geita,Bukombe DC,TZ2015DHS,4424,5215,243,127,97,0.8483221476510067,20.32255395501002,0.49561575917425377,43
Tanzania,Geita,Bukombe DC,TZ2017DHS,228,499,0,0,0,0.45691382765531063,18.46243702124299,0.49423280423280425,3
Tanzania,Geita,Bukombe DC,TZ2022DHS,4081,6752,281,72,58,0.6044135071090048,20.79954027633939,0.5164772727272727,44
Tanzania,Geita,Chato DC,TZ2007DHS,19,119,0,0,0,0.15966386554621848,18.092436974789916,0.5126050420168067,1
Tanzania,Geita,Chato DC,TZ2010DHS,4066,6426,318,81,70,0.6327419856831622,18.95606219426974,0.5217854647099931,40
Tanzania,Geita,Chato DC,TZ2012DHS,161,251,0,0,0,0.6414342629482072,20.697584822584822,0.4527972027972028,2
Tanzania,Geita,Chato DC,TZ2015DHS,9525,11268,535,253,192,0.8453141640042598,20.037010725390424,0.4644097296661684,77
Tanzania,Geita,Chato DC,TZ2017DHS,335,503,0,0,0,0.6660039761431411,20.50549216916641,0.5144945668809305,4
Tanzania,Geita,Chato DC,TZ2022DHS,9265,13893,572,177,148,0.6668826027495861,20.99933014232858,0.5114304214061702,103
Tanzania,Geita,Geita DC,TZ2007DHS,51,132,0,0,0,0.38636363636363635,20.242424242424242,0.48484848484848486,1
Tanzania,Geita,Geita DC,TZ2010DHS,5365,8922,415,85,67,0.6013225734140327,20.1394168864687,0.5175735273263564,60
Tanzania,Geita,Geita DC,TZ2012DHS,359,537,0,0,0,0.6685288640595903,18.879014093054828,0.5116881166532918,4
Tanzania,Geita,Geita DC,TZ2015DHS,16623,20699,1030,453,354,0.8030822745060148,19.70778094084358,0.4857011959930217,153
Tanzania,Geita,Geita DC,TZ2017DHS,517,1014,0,0,0,0.5098619329388561,19.544929086400643,0.5158799071597093,8
Tanzania,Geita,Geita DC,TZ2022DHS,18331,26751,1022,287,268,0.6852454113864902,19.525219499339133,0.5002398023770149,163
Tanzania,Geita,Geita TC,TZ2012DHS,177,263,0,0,0,0.6730038022813688,17.16522988505747,0.4928571428571429,2
Tanzania,Geita,Geita TC,TZ2015DHS,1674,1998,100,51,33,0.8378378378378378,17.61261261261261,0.5225225225225225,18
Tanzania,Geita,Geita TC,TZ2017DHS,65,85,0,0,0,0.7647058823529411,21.094117647058823,0.5882352941176471,1
Tanzania,Geita,Geita TC,TZ2022DHS,3950,4968,187,63,60,0.7950885668276972,21.386117616445485,0.5225019516003123,40
Tanzania,Geita,Mbogwe DC,TZ2007DHS,71,111,0,0,0,0.6396396396396397,21.783783783783782,0.4774774774774775,1
Tanzania,Geita,Mbogwe DC,TZ2010DHS,2160,2538,129,41,39,0.851063829787234,18.106382978723403,0.5319148936170213,18
Tanzania,Geita,Mbogwe DC,TZ2012DHS,412,572,0,0,0,0.7202797202797203,17.69887256280465,0.4869450693663292,4
